"","sub_id","groupID","studyID","group_cond","trial","img","txt","clean_text"
"3924","ADLI3EQYVFGLD",5,"id-bvwuk-3000","reapp",12,1,"Life is a fantastic miracle. This image makes me think about the miracle of childbirth specifically","life is a fantastic miracle this image makes me think about the miracle of childbirth specifically"
"3925","A1L285JVL5O3ZN",7,"id-eiwzx-2999","reapp",7,8,"Life is always better than the latter. He's still alive.","life is always better than the latter hes still alive"
"3926","A39QHF23KZR1BG",7,"id-uwffo-1","reapp",16,6,"Life is hard, but it's good to have a cigarette.","life is hard but its good to have a cigarette"
"3927","A283W4862AJY4G",4,"id-fjoxq-2997","reapp",5,7,"Life is rough, atleast he's getting aid.","life is rough atleast hes getting aid"
"3928","A2583YP0HGTKAG",9,"id-bvwuk-2998","reapp",14,9,"Life is short. Gotta make the best of it.","life is short gotta make the best of it"
"3929","A283W4862AJY4G",4,"id-fjoxq-2997","reapp",2,1,"Life is struggle and this baby is learning that early.","life is struggle and this baby is learning that early"
"3930","A14PFRHG0A2YY9",5,"id-eiwzx-2997","reapp",6,18,"Life learning experience","life learning experience"
"3931","ATKNH6OR2G11O",1,"id-mspuo-2997","reapp_target",4,1,"Life truly is a miracle. This baby will be loved.","life truly is a miracle this baby will be loved"
"3932","A74IW1OD4R9QS",11,"id-giakt-2997","reapp",3,13,"Lip piercing, and hes checking the guage","lip piercing and hes checking the guage"
"3933","A14DC1USXBIRXU",5,"id-uwffo-23","control",8,13,"Lips heavy attack in stick","lips heavy attack in stick"
"3934","A2BABL5AHUOYC7",1,"id-uwffo-3","reapp",12,12,"Literally going through the worst.","literally going through the worst"
"3935","A1KMF5C9TJV3OI",1,"id-uwffo-2","reapp",5,1,"Little preemie baby being shown how tiny they are by fitting in a small cap with wash water.","little preemie baby being shown how tiny they are by fitting in a small cap with wash water"
"3936","A3TGVDNYEAOUN6",2,"id-uwffo-21","control",8,2,"Longing and despair fill this man's face as he sits against the wall.","longing and despair fill this mans face as he sits against the wall"
"3937","A3MNL6RIME0845",21,"20220203-motivated_group_emotional_regulation","control",20,8,"Look at all that blood, ugh gross","look at all that blood ugh gross"
"3938","AO7OBFSE828NB",9,"id-eiwzx-3000","reapp",16,14,"Look at all those survivors.","look at all those survivors"
"3939","AQ06JIRQ4IL9C",7,"id-uwffo-11","reapp",20,14,"Look how many people are walking away safely!","look how many people are walking away safely"
"3940","A27Q0UIHM7A310",8,"id-uwffo-15","control",7,7,"Look like a victim of a sensless bombing. Child..injustice.","look like a victim of a sensless bombing childinjustice"
"3941","A147O9J0TAPA77",12,"id-uwffo-8","reapp",8,4,"Look like the old man/lady (can't tell) does not sleep well. Crying is pre","look like the old manlady cant tell does not sleep well crying is pre"
"3942","A30YM4L88X2W0P",9,"id-eiwzx-3000","reapp",9,9,"Looking at a gun, fear","looking at a gun fear"
"3943","A3R98EUOF1B2M1",4,"id-eiwzx-3000","reapp",1,16,"Looking at the image as a movie","looking at the image as a movie"
"3944","A147O9J0TAPA77",12,"id-uwffo-8","reapp",7,9,"Looking down a pistol is never a good thing. I hope this is a toy gun or he is joking.","looking down a pistol is never a good thing i hope this is a toy gun or he is joking"
"3945","A263YS51HNU86P",13,"id-uwffo-20","control",13,9,"Looking down the barrel is distressing and scary","looking down the barrel is distressing and scary"
"3946","A3MNL6RIME0845",21,"20220203-motivated_group_emotional_regulation","control",3,9,"Looking down the barrel of a gun","looking down the barrel of a gun"
"3947","A2DN1X8OLF5SST",18,"id-uwffo-19","control",10,15,"Looks almost like hell. Scary","looks almost like hell scary"
"3948","A276TOSEU7TQ8Y",9,"id-eiwzx-3000","reapp",2,20,"Looks bad, but the lady's life was saved.","looks bad but the ladys life was saved"
"3949","A3T80BVA6JX7TH",2,"id-fjoxq-3000","reapp",13,6,"Looks confused from getting in accident.","looks confused from getting in accident"
"3950","A27Q0UIHM7A310",8,"id-uwffo-15","control",16,4,"Looks in pain with some condition. Must be horrible to live like that. Sadness","looks in pain with some condition must be horrible to live like that sadness"
"3951","A3T80BVA6JX7TH",2,"id-fjoxq-3000","reapp",5,4,"Looks liek he has a really bad eye infection.","looks liek he has a really bad eye infection"
"3952","A1B1QLHLKP7JXB",10,"id-eiwzx-3000","reapp",7,19,"Looks like a bad accident. Hopefully everyone survived and the car just looks bad","looks like a bad accident hopefully everyone survived and the car just looks bad"
"3953","A3C3LBMRCCYYPZ",14,"id-uwffo-22","control",6,3,"Looks like a bad acid trip. Like a weird drugged out festival.","looks like a bad acid trip like a weird drugged out festival"
"3954","A263YS51HNU86P",13,"id-uwffo-20","control",10,3,"Looks like a bad drug trip. Sad","looks like a bad drug trip sad"
"3955","A2TGHPIJ98QSKJ",10,"id-thggi-2997","reapp",7,4,"Looks like a bad infection of the eyes.","looks like a bad infection of the eyes"
"3956","A187JK1IGZGHNQ",10,"id-uwffo-12","control",5,11,"Looks like a boxer getting hit, and he's probably knocked out.  H","looks like a boxer getting hit and hes probably knocked out h"
"3957","A3MNL6RIME0845",21,"20220203-motivated_group_emotional_regulation","control",9,11,"Looks like a boxer that got knocked out","looks like a boxer that got knocked out"
"3958","A1XL4L7ZKTL9RJ",11,"id-eiwzx-2997","reapp",9,11,"Looks like a boxing match, but bad","looks like a boxing match but bad"
"3959","A39QHF23KZR1BG",7,"id-uwffo-1","reapp",9,11,"Looks like a boxing match. Brutal sport, but hope he won.","looks like a boxing match brutal sport but hope he won"
"3960","A3BSTYSOYXFL5V",7,"id-uwffo-20","control",8,7,"Looks like a child got into a car accident.","looks like a child got into a car accident"
"3961","A14PFRHG0A2YY9",5,"id-eiwzx-2997","reapp",19,4,"Looks like a doctor has the problem under control.","looks like a doctor has the problem under control"
"3962","A2RABP508ZMDRV",6,"id-uwffo-24","control",11,5,"Looks like a domestic abuse situation. I hope she is able to get out before it is too late.","looks like a domestic abuse situation i hope she is able to get out before it is too late"
"3963","A1KMF5C9TJV3OI",1,"id-uwffo-2","reapp",3,6,"Looks like a domestic violence situation.  She can be consoling someone","looks like a domestic violence situation she can be consoling someone"
"3964","ACZ9883T9HW9T",10,"id-uwffo-20","control",5,2,"Looks like a drug addict. I feel bad for him.","looks like a drug addict i feel bad for him"
"3965","A3NQKW26TOT2TM",11,"id-uwffo-21","control",13,5,"Looks like a hit to the face/head coming down.  Maybe intentional.","looks like a hit to the facehead coming down maybe intentional"
"3966","A3MNL6RIME0845",21,"20220203-motivated_group_emotional_regulation","control",2,19,"Looks like a horrific crash","looks like a horrific crash"
"3967","A3HX18G4XV5PK",4,"id-thggi-2999","reapp",16,9,"Looks like a kid with a gun trying to impress someone.","looks like a kid with a gun trying to impress someone"
"3968","A1YPIJR0B4YDEW",11,"id-giakt-2997","reapp",8,10,"Looks like a kidnapping, but nobody would really have a photo so maybe it's a movie scene","looks like a kidnapping but nobody would really have a photo so maybe its a movie scene"
"3969","A12HLLXWOQJ14Q",45,"20220203-motivated_group_emotional_regulation","control",8,10,"Looks like a kidnapping. Hope its not real.","looks like a kidnapping hope its not real"
"3970","A1KMF5C9TJV3OI",1,"id-uwffo-2","reapp",8,8,"Looks like a man covered in blood, possibly a bad accident.","looks like a man covered in blood possibly a bad accident"
"3971","A2GSMSYJOYMXAZ",11,"id-mspuo-2997","reapp",12,4,"Looks like a man has cancer.","looks like a man has cancer"
"3972","A147O9J0TAPA77",12,"id-uwffo-8","reapp",15,8,"Looks like a man just survied an attack. The guy is alive which is goo","looks like a man just survied an attack the guy is alive which is goo"
"3973","A21VSWO39YO5KM",2,"id-fjoxq-3000","reapp",5,3,"Looks like a man screaming in horror.  Not good.","looks like a man screaming in horror not good"
"3974","A2ZW029G7AOF3B",9,"id-fjoxq-2997","reapp",13,9,"Looks like a movie poster!","looks like a movie poster"
"3975","A3NJORXBXMA0IS",5,"id-thggi-3000","reapp",16,9,"Looks like a movie scene","looks like a movie scene"
"3976","A74IW1OD4R9QS",11,"id-giakt-2997","reapp",15,6,"Looks like a movie scene after a big fight. Looks like the actor is resting in makeup","looks like a movie scene after a big fight looks like the actor is resting in makeup"
"3977","A3AZJGI9D7C0PD",5,"id-ngahz-2997","reapp",11,17,"Looks like a murder but the guy was likely killed by a gang activity","looks like a murder but the guy was likely killed by a gang activity"
"3978","AKWAO862UBFU1",5,"id-thggi-3000","reapp",7,14,"Looks like a nice day out.","looks like a nice day out"
"3979","A23HZ18KTCK2DA",4,"empty","control",14,3,"Looks like a nightmare happening.","looks like a nightmare happening"
"3980","A23HZ18KTCK2DA",4,"empty","control",14,3,"Looks like a nightmare happening.","looks like a nightmare happening"
"3981","A147O9J0TAPA77",12,"id-uwffo-8","reapp",19,10,"Looks like a pretty good form tackle. reminds me of my childhold","looks like a pretty good form tackle reminds me of my childhold"
"3982","A2G7N0X0PNX0EE",4,"id-bvwuk-3000","reapp",8,13,"Looks like a ritual practice and this guy is just piercing his lip","looks like a ritual practice and this guy is just piercing his lip"
"3983","A147O9J0TAPA77",12,"id-uwffo-8","reapp",5,3,"Looks like a scary movie. Sci Fi and this person is acting.","looks like a scary movie sci fi and this person is acting"
"3984","AUH9D3Q8IN61U",7,"id-uwffo-21","control",8,15,"Looks like a scary situation. Looks very dangerous","looks like a scary situation looks very dangerous"
"3985","A20PE86B4RBAZC",3,"id-uwffo-5","reapp",17,12,"Looks like a scene from Hollywood movie. not real","looks like a scene from hollywood movie not real"
"3986","A2A4DODAIU2VVM",7,"id-thggi-2999","reapp",15,2,"Looks like a scene from a TV show or a movie","looks like a scene from a tv show or a movie"
"3987","ARIYEUHKZ5SXQ",4,"id-eiwzx-3000","reapp",19,3,"Looks like a scene from a movie","looks like a scene from a movie"
"3988","AOK761ZJV1FRE",5,"id-thggi-2998","reapp",18,3,"Looks like a scene from a scary movie, might be a good one to watc","looks like a scene from a scary movie might be a good one to watc"
"3989","A1B1QLHLKP7JXB",10,"id-eiwzx-3000","reapp",18,9,"Looks like a shot from a movie or a model posing. More actiony and cool than scary","looks like a shot from a movie or a model posing more actiony and cool than scary"
"3990","A2M2U7XUBA4CAN",3,"empty","control",4,7,"Looks like a smal child was injured in an accident. Not good.","looks like a smal child was injured in an accident not good"
"3991","A2TGHPIJ98QSKJ",10,"id-thggi-2997","reapp",14,6,"Looks like a surgery gone wrong","looks like a surgery gone wrong"
"3992","A3BP890CXV4UMN",14,"id-uwffo-2","reapp",20,4,"Looks like a surgery to me","looks like a surgery to me"
"3993","ATKNH6OR2G11O",1,"id-mspuo-2997","reapp_target",5,11,"Looks like a tough hit, but perhaps he won the fight still. He looks tough.","looks like a tough hit but perhaps he won the fight still he looks tough"
"3994","A1S03P9RIR1726",8,"id-uwffo-22","control",19,9,"Looks like a tv commercial or warning","looks like a tv commercial or warning"
"3995","A3AZJGI9D7C0PD",5,"id-ngahz-2997","reapp",9,6,"Looks like a victim of domestic abuse, I hope that she presses changes","looks like a victim of domestic abuse i hope that she presses changes"
"3996","A2ODC9J8H6Q6GP",2,"id-mspuo-2997","control",1,7,"Looks like a war victim.  a horrible reality for a child.","looks like a war victim a horrible reality for a child"
"3997","A2JMEQ3KQFQCRM",7,"id-bvwuk-3000","reapp",18,5,"Looks like abuse--makes me angry, but maybe she fell","looks like abusemakes me angry but maybe she fell"
"3998","A2G7N0X0PNX0EE",4,"id-bvwuk-3000","reapp",15,14,"Looks like almost everyone survived the crash. At least these people are still alive.","looks like almost everyone survived the crash at least these people are still alive"
"3999","A296E9S20CCATX",17,"id-uwffo-22","control",15,3,"Looks like an actor or rock star","looks like an actor or rock star"
"4000","A147O9J0TAPA77",12,"id-uwffo-8","reapp",2,19,"Looks like an awful wreck. I hope someone wore thier seat belt which saved their life","looks like an awful wreck i hope someone wore thier seat belt which saved their life"
"4001","A2ZW029G7AOF3B",9,"id-fjoxq-2997","reapp",7,11,"Looks like an exciting boxing match!","looks like an exciting boxing match"
"4002","A3QVY4E012ZX98",6,"id-giakt-2998","reapp",1,5,"Looks like an injured woman, her face is hurt","looks like an injured woman her face is hurt"
"4003","A3QVY4E012ZX98",6,"id-giakt-2998","reapp",10,3,"Looks like an odd person posing for a photography image","looks like an odd person posing for a photography image"
"4004","A1SFYD3UCP3IBD",7,"id-eiwzx-3000","reapp",12,6,"Looks like an reinactment of a movie scen","looks like an reinactment of a movie scen"
"4005","A3EWJYRDOMV47I",3,"id-uwffo-22","control",17,5,"Looks like another victim of assault but it reminds me of someone with the way she looks. Depressing ...","looks like another victim of assault but it reminds me of someone with the way she looks depressing"
"4006","A8PCS6BP2H08B",7,"id-uwffo-20","control",6,11,"Looks like boxing  with some blood splash violent","looks like boxing with some blood splash violent"
