,sub_id,groupID,studyID,subgrp,group_cond,grp_goal,grp_method,trial,img,txt,clean_text
2844,A59UJYVC0QQAV,id-ngahz-2998-2,id-ngahz-2998,treatment,target,motivated,observing,6,10,"Doesn't look good, but maybe he is holding her back not attacking her",doesnt look good but maybe he is holding her back not attacking her
2845,A1BSVJGXX30SMT,id-giakt-2998-2,id-giakt-2998,control,reapp,non_motivated,reappraisal,6,18,"Doesn't look like a safe place for kids to be, or anyone",doesnt look like a safe place for kids to be or anyone
2846,A3CH1Z6J9R38G9,id-bvwuk-2999-1,id-bvwuk-2999,control,target,motivated,observing,19,19,Doesn't look like anyone could've survived an accident like this.,doesnt look like anyone couldve survived an accident like this
2847,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,7,2,Doesn't look real. Looks like movie about drugs,doesnt look real looks like movie about drugs
2848,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,7,15,Doesn't look real. Looks like movie about drugs,doesnt look real looks like movie about drugs
2849,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,7,2,Doesn't look real. Looks like movie about drugs,doesnt look real looks like movie about drugs
2850,AHBYRLZ2U32Z2,id-zrcsw-2997-5,id-zrcsw-2997,treatment,reapp_target,motivated,reappraisal,7,15,Doesn't look real. Looks like movie about drugs,doesnt look real looks like movie about drugs
2851,A8QFJFN64NEIG,id-uwffo-20-5,id-uwffo-20,treatment,reapp_target,motivated,reappraisal,13,13,Doesn't look real..,doesnt look real
2852,A3KJJOP85I2ZMW,id-bvwuk-2998-3,id-bvwuk-2998,treatment,target,motivated,observing,7,5,Doesn't look too bad.,doesnt look too bad
2853,A193SP8INHA4MB,id-ngahz-2998-2,id-ngahz-2998,control,target,motivated,observing,10,3,"Doesn't make me feel anything other than a little confused, I don't get what's going on.",doesnt make me feel anything other than a little confused i dont get whats going on
2854,AR1IWBDA7MC86,id-mspuo-3000-4,id-mspuo-3000,control,target,motivated,observing,10,9,Doesn't make me feel anything.,doesnt make me feel anything
2855,AMIQGW2E3WYO4,id-uwffo-24-17,id-uwffo-24,treatment,reapp_target,motivated,reappraisal,10,15,Doesn't seem like anyone was hurt. Just a highly dangerous area.,doesnt seem like anyone was hurt just a highly dangerous area
2856,A3F55JJCVTTCCW,id-uwffo-5-9,id-uwffo-5,control,reapp,non_motivated,reappraisal,12,10,Doesnt look like a real fight. Staged maybe ?,doesnt look like a real fight staged maybe
2857,A1P0MXIDPXPW07,id-ngahz-2997-10,id-ngahz-2997,control,reapp_target,motivated,reappraisal,20,13,Doesnt look like he wanted that piercing. Thats awful if it was forced,doesnt look like he wanted that piercing thats awful if it was forced
2858,AUDDAS00MXPSK,id-uwffo-5-10,id-uwffo-5,control,control,non_motivated,observing,16,9,Doesn’t look real so not very worrying,doesnt look real so not very worrying
2859,A3NQ19CVN9CZGZ,id-uwffo-13-12,id-uwffo-13,control,control,non_motivated,observing,14,3,Doesn’t look real. Maybe a movie about space or,doesnt look real maybe a movie about space or
2860,A3N15463MQO5VF,id-bvwuk-2999-7,id-bvwuk-2999,control,control,non_motivated,observing,13,4,Doest hitperson have a disease,doest hitperson have a disease
2861,ATYWO6AL6Q3W9,id-uwffo-16-8,id-uwffo-16,control,control,non_motivated,observing,13,17,Dog accident,dog accident
2862,A3GWRDHAURRNK6,id-thggi-2997-3,id-thggi-2997,treatment,target,motivated,observing,4,17,Dog is about to drink the man's blood,dog is about to drink the mans blood
2863,A21D2BNXH3VXHW,id-uwffo-12-6,id-uwffo-12,treatment,reapp_target,motivated,reappraisal,8,17,Dog smelling the blood.,dog smelling the blood
2864,A747P92XNGD4W,id-uwffo-14-4,id-uwffo-14,treatment,reapp,non_motivated,reappraisal,17,4,"Doggies, don't drink that!! No!!!!",doggies dont drink that no
2865,A747P92XNGD4W,id-uwffo-14-4,id-uwffo-14,treatment,reapp,non_motivated,reappraisal,17,17,"Doggies, don't drink that!! No!!!!",doggies dont drink that no
2866,A33GL3FCY0E0J7,id-ngahz-2998-4,id-ngahz-2998,treatment,reapp_target,motivated,reappraisal,18,17,Dogs gonna eat tonight,dogs gonna eat tonight
2867,A1SJRFJWFXSDH4,id-bvwuk-2999-4,id-bvwuk-2999,control,reapp_target,motivated,reappraisal,16,17,Dogs sniffing the blood of a dead man. They may even lick it.,dogs sniffing the blood of a dead man they may even lick it
2868,A22C8ZTKXDSBNU,id-fjoxq-2998-6,id-fjoxq-2998,control,reapp,non_motivated,reappraisal,7,17,Dogs will lick that blood in poor countries.  Eat the bodies.  He got shot through the arm.,dogs will lick that blood in poor countries eat the bodies he got shot through the arm
2869,A1I9HIWJ06GKPI,id-giakt-2997-5,id-giakt-2997,treatment,reapp,non_motivated,reappraisal,13,3,Doing a music video for a song really good viusals.,doing a music video for a song really good viusals
2870,A324VBRLXHG5IB,id-uwffo-23-7,id-uwffo-23,treatment,reapp_target,motivated,reappraisal,1,3,Doing an art project that requires yelling,doing an art project that requires yelling
2871,A32IXFRWGHUTG0,id-eiwzx-2997-12,id-eiwzx-2997,treatment,reapp_target,motivated,reappraisal,5,2,"Doing hard drugs, Hopefully this is for a movie scene.",doing hard drugs hopefully this is for a movie scene
2872,A1I9HIWJ06GKPI,id-giakt-2997-5,id-giakt-2997,treatment,reapp,non_motivated,reappraisal,12,15,Doing some research for a study for the best.,doing some research for a study for the best
2873,AWWJ2QQ29L8LT,id-zrcsw-2998-11,id-zrcsw-2998,treatment,reapp,non_motivated,reappraisal,11,15,Doing their job and picking up the pieces. What a terrible scene,doing their job and picking up the pieces what a terrible scene
2874,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2875,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2876,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2877,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2878,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2879,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2880,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2881,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2882,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2883,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2884,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2885,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2886,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2887,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2888,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2889,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,2,Domestic abuse,domestic abuse
2890,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2891,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2892,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2893,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2894,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2895,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2896,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2897,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2898,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2899,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2900,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2901,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2902,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2903,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2904,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2905,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,13,Domestic abuse,domestic abuse
2906,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2907,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2908,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2909,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2910,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2911,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2912,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2913,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2914,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2915,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2916,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2917,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2918,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2919,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2920,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2921,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,10,Domestic abuse,domestic abuse
2922,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2923,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2924,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2925,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2926,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2927,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2928,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2929,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2930,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2931,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2932,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2933,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2934,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2935,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2936,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2937,AS4NIEQJWCG3M,id-rppnn-3000-7,id-rppnn-3000,control,control,non_motivated,observing,8,6,Domestic abuse,domestic abuse
2938,A17VJGXGBNEL9E,id-bvwuk-3000-1,id-bvwuk-3000,control,control,non_motivated,observing,16,5,Domestic abuse  victim.  Why people stay with attackers i dont know,domestic abuse victim why people stay with attackers i dont know
2939,AK2YUQUFZN1L6,id-thggi-2997-6,id-thggi-2997,treatment,reapp,non_motivated,reappraisal,4,5,Domestic abuse - very troubling,domestic abuse very troubling
2940,A2DMORDL4NYU45,id-uwffo-10-8,id-uwffo-10,treatment,target,motivated,observing,16,5,Domestic abuse again possibly. Leave that man sis.,domestic abuse again possibly leave that man sis
2941,AI2YUH8YOKJIQ,id-uwffo-23-8,id-uwffo-23,control,target,motivated,observing,19,5,Domestic abuse is awful. I hope she left the asshole. who gave h,domestic abuse is awful i hope she left the asshole who gave h
2942,A1KQR2T70YL7T8,id-uwffo-1-2,id-uwffo-1,control,target,motivated,observing,11,5,Domestic abuse is so wide spread now.  I'm assuming that's what happened from the look on her face.,domestic abuse is so wide spread now im assuming thats what happened from the look on her face
2943,A1UYRXEZEPUVF8,id-thggi-2998-8,id-thggi-2998,control,reapp_target,motivated,reappraisal,8,6,Domestic abuse maybe. Looks like a rough life.,domestic abuse maybe looks like a rough life
2944,A1ERLKQKYY6RDR,id-uwffo-21-4,id-uwffo-21,control,target,motivated,observing,17,5,Domestic abuse should not be,domestic abuse should not be
2945,A3D8ZG1VV5FO35,id-fjoxq-2999-3,id-fjoxq-2999,control,reapp,non_motivated,reappraisal,7,6,Domestic abuse this poor woman should get out,domestic abuse this poor woman should get out
2946,A2N5IRX69Y2OKT,id-uwffo-1-6,id-uwffo-1,treatment,reapp_target,motivated,reappraisal,3,6,Domestic abuse victim gets help from nurses to recover,domestic abuse victim gets help from nurses to recover
2947,A38YRR6XIUXMRB,id-fjoxq-2998-6,id-fjoxq-2998,control,reapp,non_motivated,reappraisal,2,6,Domestic abuse victim thats is heavily damaged from a bad person. I wis,domestic abuse victim thats is heavily damaged from a bad person i wis
2948,A318VVGM21Q4TB,id-rppnn-3000-4,id-rppnn-3000,control,control,non_motivated,observing,7,5,"Domestic abuse, Terrible",domestic abuse terrible
